AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterSchool,DASS,ReportingCategory,CohortStudents,Met UC/CSU Grad Req's (Rate),Seal of Biliteracy (Rate),Golden State Seal Merit Diploma (Rate,CHSPE Completer (Rate),Adult Ed. HS Diploma (Rate),SPED Certificate (Rate),GED Completer (Rate),Other Transfer (Rate),Still Enrolled (%),Dropout Rate (%),Graduation Rate (%),,,
2018-19,C,9,,,El Dorado,,,All,All,GM,1120,41.9,8.8,24.8,0.9,0.0,0.4,0.1,2.6,0.021,0.053,0.886,,,
2018-19,C,9,,,El Dorado,,,All,All,RA,90,86.0,45.3,66.3,0.0,0.0,1.1,0.0,1.1,0.011,0.011,0.956,,,
2018-19,C,9,,,El Dorado,,,All,All,RB,34,45.8,4.2,12.5,0.0,0.0,0.0,0.0,0.0,0.118,0.176,0.706,,,
2018-19,C,9,,,El Dorado,,,All,All,RD,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,9,,,El Dorado,,,All,All,RF,36,59.4,18.8,34.4,0.0,0.0,0.0,0.0,11.1,0,0,0.889,,,
2018-19,C,9,,,El Dorado,,,All,All,RH,428,35.7,14.7,16.8,0.2,0.0,0.7,0.2,3.3,0.019,0.061,0.876,,,
2018-19,C,9,,,El Dorado,,,All,All,RI,26,37.5,4.2,16.7,0.0,0.0,0.0,0.0,3.8,0,0.038,0.923,,,
2018-19,C,9,,,El Dorado,,,All,All,RP,11,22.2,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.818,,,
2018-19,C,9,,,El Dorado,,,All,All,RT,97,48.9,15.6,31.1,0.0,0.0,0.0,0.0,1.0,0.021,0.041,0.928,,,
2018-19,C,9,,,El Dorado,,,All,All,RW,1484,50.0,9.9,30.7,0.9,0.0,0.3,0.1,1.5,0.016,0.034,0.921,,,
2018-19,C,9,,,El Dorado,,,All,All,SD,276,6.6,0.5,2.5,1.1,0.0,3.3,0.0,2.2,0.109,0.112,0.714,,,
2018-19,C,9,,,El Dorado,,,All,All,SE,93,11.4,4.3,5.7,0.0,0.0,0.0,1.1,9.7,0.022,0.118,0.753,,,
2018-19,C,9,,,El Dorado,,,All,All,SF,89,1.8,0.0,1.8,0.0,0.0,0.0,0.0,3.4,0.067,0.258,0.64,,,
2018-19,C,9,,,El Dorado,,,All,All,SH,156,12.6,3.4,8.4,0.0,0.0,0.0,0.0,7.7,0.026,0.135,0.763,,,
2018-19,C,9,,,El Dorado,,,All,All,SM,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,9,,,El Dorado,,,All,All,SS,859,26.6,6.5,14.6,0.5,0.0,0.3,0.1,3.8,0.03,0.077,0.845,,,
2018-19,C,9,,,El Dorado,,,All,All,TA,2208,48.6,12.5,29.2,0.6,0.0,0.4,0.1,2.0,0.018,0.04,0.91,,,
2018-19,C,10,,,Fresno,,,All,All,GF,7532,52.5,11.8,21.3,0.2,0.1,1.0,0.0,1.6,0.045,0.07,0.855,,,
2018-19,C,10,,,Fresno,,,All,All,GM,7875,40.2,5.4,15.4,0.2,0.4,1.9,0.0,2.8,0.049,0.117,0.781,,,
2018-19,C,10,,,Fresno,,,All,All,RA,1508,69.4,10.3,31.9,0.1,0.1,1.5,0.0,0.9,0.014,0.041,0.918,,,
2018-19,C,10,,,Fresno,,,All,All,RB,798,35.4,2.4,9.4,0.1,0.4,2.5,0.0,1.6,0.076,0.184,0.693,,,
2018-19,C,10,,,Fresno,,,All,All,RD,45,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.244,0.311,0.444,,,
2018-19,C,10,,,Fresno,,,All,All,RF,136,83.2,5.3,40.5,0.0,0.0,1.5,0.0,0.0,0.007,0.015,0.963,,,
2018-19,C,10,,,Fresno,,,All,All,RH,9758,39.6,10.9,13.2,0.1,0.3,1.3,0.0,2.6,0.054,0.102,0.801,,,
2018-19,C,10,,,Fresno,,,All,All,RI,116,25.6,2.2,10.0,0.0,0.9,2.6,0.0,1.7,0.052,0.121,0.776,,,
2018-19,C,10,,,Fresno,,,All,All,RP,43,42.9,2.9,20.0,0.0,2.3,0.0,0.0,0.0,0.07,0.093,0.814,,,
2018-19,C,10,,,Fresno,,,All,All,RT,242,52.1,3.7,26.1,0.4,0.0,0.8,0.0,2.5,0.07,0.116,0.777,,,
2018-19,C,10,,,Fresno,,,All,All,RW,2761,57.0,2.7,28.3,0.5,0.1,1.9,0.0,1.5,0.03,0.069,0.861,,,
2018-19,C,10,,,Fresno,,,All,All,SD,1510,11.6,1.0,5.5,0.1,0.3,14.6,0.0,3.8,0.077,0.159,0.575,,,
2018-19,C,10,,,Fresno,,,All,All,SE,2168,22.3,4.7,6.4,0.0,0.6,2.2,0.0,4.0,0.068,0.174,0.69,,,
2018-19,C,10,,,Fresno,,,All,All,SF,277,15.7,0.7,6.0,0.0,0.4,3.2,0.0,3.6,0.094,0.35,0.484,,,
2018-19,C,10,,,Fresno,,,All,All,SH,715,16.4,2.1,6.1,0.0,0.8,0.7,0.0,3.5,0.077,0.274,0.599,,,
2018-19,C,10,,,Fresno,,,All,All,SM,430,31.8,13.5,15.3,0.0,0.9,0.9,0.0,2.6,0.051,0.114,0.791,,,
2018-19,C,10,,,Fresno,,,All,All,SS,12404,40.2,9.7,13.9,0.1,0.3,1.5,0.0,2.5,0.056,0.109,0.79,,,
2018-19,C,10,,,Fresno,,,All,All,TA,15407,46.5,8.6,18.4,0.2,0.3,1.5,0.0,2.2,0.047,0.094,0.817,,,
2018-19,C,11,,,Glenn,,,All,All,GF,270,43.5,7.2,14.4,0.0,0.0,0.0,0.7,0.0,0.041,0.178,0.774,,,
2018-19,C,11,,,Glenn,,,All,All,GM,239,23.5,1.1,7.1,0.0,0.0,0.4,0.4,0.4,0.054,0.167,0.766,,,
2018-19,C,11,,,Glenn,,,All,All,RA,14,41.7,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0,0.143,0.857,,,
2018-19,C,11,,,Glenn,,,All,All,RB,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,11,,,Glenn,,,All,All,RD,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,11,,,Glenn,,,All,All,RF,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,11,,,Glenn,,,All,All,RH,300,34.9,7.4,12.7,0.0,0.0,0.0,0.3,0.0,0.05,0.183,0.763,,,
2018-19,C,11,,,Glenn,,,All,All,RI,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,11,,,Glenn,,,All,All,RP,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,11,,,Glenn,,,All,All,RT,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,11,,,Glenn,,,All,All,RW,171,31.9,0.0,8.5,0.0,0.0,0.6,1.2,0.0,0.035,0.123,0.825,,,
2018-19,C,11,,,Glenn,,,All,All,SD,74,9.6,0.0,3.8,0.0,0.0,1.4,0.0,1.4,0.122,0.149,0.703,,,
2018-19,C,11,,,Glenn,,,All,All,SE,83,7.5,7.5,5.0,0.0,0.0,0.0,1.2,0.0,0.06,0.446,0.482,,,
2018-19,C,11,,,Glenn,,,All,All,SF,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,11,,,Glenn,,,All,All,SH,58,14.6,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.224,0.707,,,
2018-19,C,11,,,Glenn,,,All,All,SM,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,11,,,Glenn,,,All,All,SS,403,28.2,5.0,7.4,0.0,0.0,0.2,0.5,0.0,0.05,0.203,0.739,,,
2018-19,C,11,,,Glenn,,,All,All,TA,509,34.2,4.3,11.0,0.0,0.0,0.2,0.6,0.2,0.047,0.173,0.77,,,
2018-19,C,12,,,Humboldt,,,All,All,GF,722,36.4,13.5,12.9,0.1,0.0,0.1,0.0,0.3,0.025,0.087,0.882,,,
2018-19,C,12,,,Humboldt,,,All,All,GM,745,27.6,6.7,10.7,0.3,0.0,0.4,0.0,0.7,0.038,0.107,0.842,,,
2018-19,C,12,,,Humboldt,,,All,All,RA,41,48.6,8.1,13.5,0.0,0.0,0.0,0.0,0.0,0.024,0.073,0.902,,,
2018-19,C,12,,,Humboldt,,,All,All,RB,23,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.087,0.87,,,
2018-19,C,12,,,Humboldt,,,All,All,RD,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,12,,,Humboldt,,,All,All,RF,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,12,,,Humboldt,,,All,All,RH,257,22.3,11.8,7.3,0.0,0.0,0.0,0.0,0.8,0.031,0.105,0.856,,,
2018-19,C,12,,,Humboldt,,,All,All,RI,138,10.3,0.9,0.0,0.0,0.0,2.2,0.0,0.0,0.007,0.123,0.848,,,
2018-19,C,12,,,Humboldt,,,All,All,RP,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,12,,,Humboldt,,,All,All,RT,127,26.0,11.0,9.0,0.0,0.0,0.8,0.0,0.8,0.047,0.15,0.787,,,
2018-19,C,12,,,Humboldt,,,All,All,RW,870,38.3,10.7,15.5,0.3,0.0,0.0,0.0,0.5,0.032,0.086,0.874,,,
2018-19,C,12,,,Humboldt,,,All,All,SD,267,6.4,0.5,3.0,0.0,0.0,1.5,0.0,1.1,0.086,0.131,0.757,,,
2018-19,C,12,,,Humboldt,,,All,All,SE,88,16.5,5.1,2.5,0.0,0.0,0.0,0.0,0.0,0.034,0.068,0.898,,,
2018-19,C,12,,,Humboldt,,,All,All,SF,35,10.7,3.6,3.6,0.0,0.0,0.0,0.0,0.0,0.029,0.171,0.8,,,
2018-19,C,12,,,Humboldt,,,All,All,SH,217,10.3,3.9,3.2,0.0,0.0,0.9,0.0,0.5,0.069,0.203,0.714,,,
2018-19,C,12,,,Humboldt,,,All,All,SM,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,12,,,Humboldt,,,All,All,SS,977,20.5,7.3,6.3,0.1,0.0,0.4,0.0,0.6,0.043,0.121,0.825,,,
2018-19,C,12,,,Humboldt,,,All,All,TA,1467,32.0,10.1,11.8,0.2,0.0,0.3,0.0,0.5,0.031,0.097,0.862,,,
2018-19,C,13,,,Imperial,,,All,All,GF,1573,40.6,16.0,20.3,0.1,0.2,0.1,0.1,1.3,0.008,0.092,0.884,,,
2018-19,C,13,,,Imperial,,,All,All,GM,1554,31.2,9.0,16.3,0.0,0.1,0.1,0.0,3.0,0.016,0.117,0.835,,,
2018-19,C,13,,,Imperial,,,All,All,RA,15,69.2,30.8,38.5,0.0,0.0,0.0,0.0,0.0,0,0.133,0.867,,,
2018-19,C,13,,,Imperial,,,All,All,RB,27,26.9,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.037,0,0.963,,,
2018-19,C,13,,,Imperial,,,All,All,RD,14,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.714,0.286,,,
2018-19,C,13,,,Imperial,,,All,All,RF,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,13,,,Imperial,,,All,All,RH,2865,34.9,13.6,18.3,0.0,0.1,0.1,0.0,2.1,0.013,0.104,0.86,,,
2018-19,C,13,,,Imperial,,,All,All,RI,24,16.7,5.6,0.0,0.0,0.0,0.0,0.0,16.7,0,0.083,0.75,,,
2018-19,C,13,,,Imperial,,,All,All,RP,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,13,,,Imperial,,,All,All,RT,18,41.2,0.0,5.9,5.6,0.0,0.0,0.0,0.0,0,0,0.944,,,
2018-19,C,13,,,Imperial,,,All,All,RW,156,54.0,0.7,21.9,0.0,0.0,0.0,0.6,2.6,0,0.09,0.878,,,
2018-19,C,13,,,Imperial,,,All,All,SD,294,6.8,0.4,4.6,0.0,0.0,1.0,0.0,0.7,0.02,0.156,0.806,,,
2018-19,C,13,,,Imperial,,,All,All,SE,1227,16.5,8.6,9.1,0.0,0.2,0.2,0.0,3.2,0.018,0.153,0.794,,,
2018-19,C,13,,,Imperial,,,All,All,SF,29,16.7,4.2,8.3,0.0,0.0,0.0,0.0,0.0,0.034,0.138,0.828,,,
2018-19,C,13,,,Imperial,,,All,All,SH,243,20.5,7.0,8.6,0.0,0.0,0.0,0.0,5.3,0.025,0.16,0.761,,,
2018-19,C,13,,,Imperial,,,All,All,SM,419,31.3,13.5,16.7,0.0,0.2,0.0,0.0,2.6,0.026,0.115,0.831,,,
2018-19,C,13,,,Imperial,,,All,All,SS,2647,31.7,13.6,16.3,0.0,0.2,0.1,0.0,2.3,0.014,0.114,0.847,,,
2018-19,C,13,,,Imperial,,,All,All,TA,3127,36.1,12.7,18.3,0.0,0.1,0.1,0.0,2.2,0.012,0.104,0.859,,,
2018-19,C,14,,,Inyo,,,All,All,GF,349,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.418,0.501,,,
2018-19,C,14,,,Inyo,,,All,All,GM,463,27.2,0.0,0.6,0.0,0.0,0.2,0.0,0.2,0.125,0.529,0.341,,,
2018-19,C,14,,,Inyo,,,All,All,RA,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,14,,,Inyo,,,All,All,RB,121,16.1,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.116,0.628,0.256,,,
2018-19,C,14,,,Inyo,,,All,All,RD,23,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.565,0.435,,,
2018-19,C,14,,,Inyo,,,All,All,RF,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,14,,,Inyo,,,All,All,RH,510,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.502,0.363,,,
2018-19,C,14,,,Inyo,,,All,All,RI,32,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.375,0.625,,,
2018-19,C,14,,,Inyo,,,All,All,RP,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,14,,,Inyo,,,All,All,RT,28,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.571,0.429,,,
2018-19,C,14,,,Inyo,,,All,All,RW,90,48.5,0.0,0.0,0.0,0.0,1.1,0.0,1.1,0.022,0.2,0.756,,,
2018-19,C,14,,,Inyo,,,All,All,SD,116,3.3,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.103,0.629,0.259,,,
2018-19,C,14,,,Inyo,,,All,All,SE,159,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.566,0.314,,,
2018-19,C,14,,,Inyo,,,All,All,SF,58,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.707,0.19,,,
2018-19,C,14,,,Inyo,,,All,All,SH,96,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.625,0.271,,,
2018-19,C,14,,,Inyo,,,All,All,SM,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,14,,,Inyo,,,All,All,SS,737,24.1,0.0,0.4,0.0,0.0,0.1,0.0,0.1,0.114,0.517,0.366,,,
2018-19,C,14,,,Inyo,,,All,All,TA,812,30.9,0.0,0.3,0.0,0.0,0.1,0.0,0.1,0.106,0.482,0.41,,,
2018-19,C,15,,,Kern,,,All,All,GF,6902,44.3,11.7,32.9,0.1,0.0,0.6,0.0,0.2,0.03,0.065,0.896,,,
2018-19,C,15,,,Kern,,,All,All,GM,7322,31.7,6.4,24.0,0.1,0.0,1.1,0.0,0.3,0.046,0.095,0.844,,,
2018-19,C,15,,,Kern,,,All,All,RA,325,69.0,12.2,60.4,0.0,0.0,0.9,0.0,0.0,0.018,0.04,0.932,,,
2018-19,C,15,,,Kern,,,All,All,RB,792,30.8,2.4,20.1,0.1,0.0,1.4,0.0,0.4,0.056,0.121,0.804,,,
2018-19,C,15,,,Kern,,,All,All,RD,135,19.4,5.4,17.2,1.5,0.0,0.7,0.0,0.0,0.022,0.267,0.689,,,
2018-19,C,15,,,Kern,,,All,All,RF,289,73.8,8.2,48.2,0.0,0.0,0.3,0.0,0.0,0.003,0.017,0.976,,,
2018-19,C,15,,,Kern,,,All,All,RH,9230,36.7,11.4,25.6,0.0,0.0,1.0,0.0,0.2,0.04,0.073,0.873,,,
2018-19,C,15,,,Kern,,,All,All,RI,92,33.8,5.4,29.7,0.0,0.0,0.0,0.0,0.0,0.054,0.141,0.804,,,
2018-19,C,15,,,Kern,,,All,All,RP,26,33.3,0.0,38.1,0.0,0.0,0.0,0.0,0.0,0.038,0.154,0.808,,,
2018-19,C,15,,,Kern,,,All,All,RT,192,38.6,2.5,27.2,0.0,0.0,0.5,0.0,0.0,0.047,0.125,0.823,,,
2018-19,C,15,,,Kern,,,All,All,RW,3143,37.2,4.4,33.5,0.2,0.0,0.5,0.0,0.3,0.031,0.087,0.871,,,
2018-19,C,15,,,Kern,,,All,All,SD,1488,5.1,0.2,6.9,0.2,0.0,8.4,0.0,0.2,0.092,0.126,0.694,,,
2018-19,C,15,,,Kern,,,All,All,SE,1744,16.4,2.9,9.9,0.0,0.1,2.4,0.0,0.5,0.061,0.147,0.761,,,
2018-19,C,15,,,Kern,,,All,All,SF,204,20.2,2.4,13.7,0.0,0.0,1.0,0.5,0.0,0.142,0.235,0.608,,,
2018-19,C,15,,,Kern,,,All,All,SH,460,17.7,4.5,12.8,0.0,0.2,0.2,0.0,0.9,0.098,0.263,0.626,,,
2018-19,C,15,,,Kern,,,All,All,SM,478,31.7,15.3,23.9,0.0,0.0,0.2,0.0,1.0,0.046,0.109,0.833,,,
2018-19,C,15,,,Kern,,,All,All,SS,11479,33.9,9.3,24.3,0.0,0.0,0.9,0.0,0.3,0.044,0.093,0.85,,,
2018-19,C,15,,,Kern,,,All,All,TA,14224,38.0,9.1,28.5,0.1,0.0,0.9,0.0,0.3,0.038,0.08,0.869,,,
2018-19,C,16,,,Kings,,,All,All,GF,1164,45.4,4.2,16.9,0.2,0.0,0.5,0.0,0.9,0.091,0.061,0.832,,,
2018-19,C,16,,,Kings,,,All,All,GM,1129,31.4,2.7,10.0,0.1,0.0,0.8,0.0,2.6,0.112,0.089,0.764,,,
2018-19,C,16,,,Kings,,,All,All,RA,28,76.0,0.0,52.0,3.6,0.0,0.0,0.0,0.0,0.036,0.036,0.893,,,
2018-19,C,16,,,Kings,,,All,All,RB,91,25.7,0.0,9.5,0.0,0.0,2.2,0.0,1.1,0.066,0.088,0.813,,,
2018-19,C,16,,,Kings,,,All,All,RD,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,16,,,Kings,,,All,All,RF,42,67.5,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0,0.048,0.952,,,
2018-19,C,16,,,Kings,,,All,All,RH,1586,37.1,5.1,11.5,0.0,0.0,0.7,0.0,2.0,0.114,0.071,0.788,,,
2018-19,C,16,,,Kings,,,All,All,RI,27,16.7,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.037,0.259,0.667,,,
2018-19,C,16,,,Kings,,,All,All,RP,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,16,,,Kings,,,All,All,RT,41,27.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.146,0.049,0.805,,,
2018-19,C,16,,,Kings,,,All,All,RW,471,43.2,0.0,20.2,0.4,0.0,0.4,0.0,1.3,0.074,0.083,0.822,,,
2018-19,C,16,,,Kings,,,All,All,SD,247,3.2,0.0,1.3,0.4,0.0,6.1,0.0,2.8,0.121,0.15,0.636,,,
2018-19,C,16,,,Kings,,,All,All,SE,353,12.2,0.0,2.1,0.0,0.0,0.6,0.0,2.8,0.178,0.116,0.671,,,
2018-19,C,16,,,Kings,,,All,All,SF,65,13.9,0.0,2.8,0.0,0.0,0.0,0.0,7.7,0.123,0.246,0.554,,,
2018-19,C,16,,,Kings,,,All,All,SH,120,20.0,2.9,10.0,0.0,0.0,0.0,0.0,2.5,0.225,0.167,0.583,,,
2018-19,C,16,,,Kings,,,All,All,SM,90,40.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.1,0.067,0.833,,,
2018-19,C,16,,,Kings,,,All,All,SS,1812,33.1,4.4,10.9,0.0,0.0,0.8,0.0,2.1,0.124,0.086,0.761,,,
2018-19,C,16,,,Kings,,,All,All,TA,2293,38.8,3.5,13.7,0.1,0.0,0.7,0.0,1.7,0.102,0.075,0.798,,,
2018-19,C,17,,,Lake,,,All,All,GF,362,28.2,0.3,3.4,0.8,0.3,0.6,0.0,5.5,0.017,0.088,0.823,,,
2018-19,C,17,,,Lake,,,All,All,GM,388,23.9,0.4,2.2,0.0,0.0,1.0,0.0,8.2,0.052,0.144,0.711,,,
2018-19,C,17,,,Lake,,,All,All,RA,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,17,,,Lake,,,All,All,RB,12,14.3,0.0,14.3,0.0,0.0,0.0,0.0,8.3,0.167,0.167,0.583,,,
2018-19,C,17,,,Lake,,,All,All,RD,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,17,,,Lake,,,All,All,RF,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,17,,,Lake,,,All,All,RH,256,26.2,0.5,4.2,0.0,0.0,1.2,0.0,8.6,0.031,0.125,0.746,,,
2018-19,C,17,,,Lake,,,All,All,RI,25,14.3,0.0,7.1,0.0,0.0,0.0,0.0,20.0,0.04,0.2,0.56,,,
2018-19,C,17,,,Lake,,,All,All,RP,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,17,,,Lake,,,All,All,RT,45,9.4,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.022,0.178,0.711,,,
2018-19,C,17,,,Lake,,,All,All,RW,397,27.2,0.3,1.6,0.8,0.3,0.8,0.0,4.5,0.033,0.098,0.806,,,
2018-19,C,17,,,Lake,,,All,All,SD,114,4.8,0.0,1.6,0.0,0.9,5.3,0.0,7.0,0.053,0.263,0.553,,,
2018-19,C,17,,,Lake,,,All,All,SE,79,16.3,0.0,2.0,0.0,0.0,0.0,0.0,15.2,0.051,0.177,0.62,,,
2018-19,C,17,,,Lake,,,All,All,SF,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,17,,,Lake,,,All,All,SH,125,21.3,1.1,2.1,0.0,0.0,0.0,0.0,11.2,0.04,0.096,0.752,,,
2018-19,C,17,,,Lake,,,All,All,SM,42,29.4,2.9,5.9,0.0,0.0,2.4,0.0,7.1,0.024,0.071,0.81,,,
2018-19,C,17,,,Lake,,,All,All,SS,627,23.1,0.4,3.0,0.3,0.2,0.6,0.0,8.0,0.04,0.131,0.738,,,
2018-19,C,17,,,Lake,,,All,All,TA,750,26.1,0.3,2.8,0.4,0.1,0.8,0.0,6.9,0.035,0.117,0.765,,,
2018-19,C,18,,,Lassen,,,All,All,GF,147,21.5,5.4,20.0,0.0,0.0,1.4,0.0,5.4,0,0.048,0.884,,,
2018-19,C,18,,,Lassen,,,All,All,GM,151,12.7,2.4,9.5,0.0,0.7,2.0,0.0,6.6,0.007,0.066,0.834,,,
2018-19,C,18,,,Lassen,,,All,All,RA,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,18,,,Lassen,,,All,All,RB,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,18,,,Lassen,,,All,All,RD,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,18,,,Lassen,,,All,All,RF,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,18,,,Lassen,,,All,All,RH,55,8.5,12.8,4.3,0.0,0.0,3.6,0.0,5.5,0,0.055,0.855,,,
2018-19,C,18,,,Lassen,,,All,All,RI,15,15.4,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0,0.133,0.867,,,
2018-19,C,18,,,Lassen,,,All,All,RP,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,18,,,Lassen,,,All,All,RT,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,18,,,Lassen,,,All,All,RW,208,19.9,2.2,18.2,0.0,0.5,1.0,0.0,5.8,0.005,0.053,0.87,,,
2018-19,C,18,,,Lassen,,,All,All,SD,33,0.0,0.0,5.0,0.0,0.0,15.2,0.0,15.2,0.03,0.061,0.606,,,
2018-19,C,18,,,Lassen,,,All,All,SE,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,18,,,Lassen,,,All,All,SF,13,11.1,0.0,11.1,0.0,0.0,7.7,0.0,15.4,0,0.077,0.692,,,
2018-19,C,18,,,Lassen,,,All,All,SH,13,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0,0.077,0.769,,,
2018-19,C,18,,,Lassen,,,All,All,SM,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,18,,,Lassen,,,All,All,SS,177,9.0,3.4,8.3,0.0,0.6,2.8,0.0,7.9,0.006,0.062,0.819,,,
2018-19,C,18,,,Lassen,,,All,All,TA,298,17.2,3.9,14.8,0.0,0.3,1.7,0.0,6.0,0.003,0.057,0.859,,,
2018-19,C,19,,,Los Angeles,,,All,All,GF,58862,62.8,14.1,26.3,0.2,0.0,0.6,0.0,0.8,0.043,0.088,0.853,,,
2018-19,C,19,,,Los Angeles,,,All,All,GM,61580,50.3,7.7,19.3,0.3,0.0,1.1,0.0,1.5,0.062,0.124,0.786,,,
2018-19,C,19,,,Los Angeles,,,All,All,GX,0,0,0,0,0,0,0,0,0,0,0,0,,,
2018-19,C,19,,,Los Angeles,,,All,All,RA,9848,78.7,16.4,39.1,0.4,0.0,0.6,0.0,0.6,0.013,0.029,0.941,,,
2018-19,C,19,,,Los Angeles,,,All,All,RB,9174,45.8,2.4,12.1,0.1,0.0,1.0,0.1,0.7,0.071,0.153,0.757,,,
2018-19,C,19,,,Los Angeles,,,All,All,RD,2028,53.2,8.2,22.3,0.3,0.0,0.3,0.1,3.2,0.049,0.621,0.29,,,
2018-19,C,19,,,Los Angeles,,,All,All,RF,3257,73.8,6.8,40.2,0.1,0.0,0.8,0.0,0.4,0.018,0.03,0.938,,,
2018-19,C,19,,,Los Angeles,,,All,All,RH,76505,53.2,12.3,17.8,0.1,0.0,0.9,0.0,1.2,0.062,0.105,0.811,,,
2018-19,C,19,,,Los Angeles,,,All,All,RI,349,45.5,6.2,14.2,0.0,0.0,0.9,0.0,4.3,0.106,0.238,0.605,,,
2018-19,C,19,,,Los Angeles,,,All,All,RP,380,48.8,4.3,20.5,0.0,0.0,0.3,0.3,0.5,0.018,0.124,0.847,,,
2018-19,C,19,,,Los Angeles,,,All,All,RT,2183,57.6,7.9,34.9,0.5,0.0,0.5,0.0,0.8,0.051,0.1,0.831,,,
2018-19,C,19,,,Los Angeles,,,All,All,RW,16720,59.3,7.3,34.6,1.1,0.0,0.6,0.1,1.0,0.032,0.083,0.857,,,
2018-19,C,19,,,Los Angeles,,,All,All,SD,14798,26.9,1.1,6.2,0.1,0.0,6.7,0.0,1.2,0.113,0.132,0.676,,,
2018-19,C,19,,,Los Angeles,,,All,All,SE,17511,36.0,4.1,7.8,0.1,0.0,2.5,0.0,2.5,0.105,0.207,0.636,,,
2018-19,C,19,,,Los Angeles,,,All,All,SF,2733,28.6,3.3,6.4,0.0,0.1,1.7,0.1,1.7,0.15,0.273,0.541,,,
2018-19,C,19,,,Los Angeles,,,All,All,SH,7940,38.1,7.3,12.7,0.1,0.0,0.9,0.0,2.1,0.097,0.166,0.706,,,
2018-19,C,19,,,Los Angeles,,,All,All,SM,380,52.5,22.0,18.0,0.0,0.0,0.8,0.0,2.4,0.058,0.063,0.847,,,
